Station Name,Latitude,Longitude,geometry
W 192 St & University Ave,255127.64388384772,1011348.7965824675,POINT (1011348.7965824675 255127.64388384772)
W 20 St & 10 Ave,210886.4758736653,982922.5389033393,POINT (982922.5389033393 210886.4758736653)
W 20 St & 5 Ave,208780.48614241483,986732.9745309884,POINT (986732.9745309884 208780.48614241483)
W 20 St & 7 Ave,209748.7542415094,985008.5448933396,POINT (985008.5448933396 209748.7542415094)
W 20 St & 8 Ave,210136.929499384,984238.7579700978,POINT (984238.7579700978 210136.929499384)
W 204 St & Nagle Ave,253768.6313931132,1006205.2479013405,POINT (1006205.2479013405 253768.6313931132)
W 204 St & Vermilyea Ave,254856.72347098988,1005647.9561305147,POINT (1005647.9561305147 254856.72347098988)
W 21 St & 6 Ave,209522.6626853231,985953.844723543,POINT (985953.844723543 209522.6626853231)
W 211 St & 10 Ave,255194.38354118177,1007124.9695407485,POINT (1007124.9695407485 255194.38354118177)
W 218 St & Broadway,256742.14638251395,1007900.7489083324,POINT (1007900.7489083324 256742.14638251395)
W 218 St & Indian Rd,257344.29743412547,1006905.8899385438,POINT (1006905.8899385438 257344.29743412547)
W 22 St & 10 Ave,211384.72081920493,983031.2707095264,POINT (983031.2707095264 211384.72081920493)
W 22 St & 8 Ave,210622.38145836612,984498.6270731554,POINT (984498.6270731554 210622.38145836612)
W 225 St & Exterior St,257438.63637238299,1010110.1525549026,POINT (1010110.1525549026 257438.63637238299)
W 230 St & Marble Hill Ave,259155.38757390823,1009733.6580450301,POINT (1009733.6580450301 259155.38757390823)
W 233 St & Albany Crescent,259824.48945360605,1011449.7403460151,POINT (1011449.7403460151 259824.48945360605)
W 238 St & Tibbett Ave,262094.11134930453,1011259.166499791,POINT (1011259.166499791 262094.11134930453)
W 24 St & 7 Ave,210616.37570850414,985457.0920752616,POINT (985457.0920752616 210616.37570850414)
W 25 St & 6 Ave,210319.49460369974,986619.4761359203,POINT (986619.4761359203 210319.49460369974)
W 25 St & 8 Ave,211197.34419114018,985014.3077753691,POINT (985014.3077753691 211197.34419114018)
W 25 St & 9 Ave,211777.66713075284,983995.0266303103,POINT (983995.0266303103 211777.66713075284)
W 26 St & 10 Ave,212419.77474106077,983405.2843972497,POINT (983405.2843972497 212419.77474106077)
W 27 St & 6 Ave,210795.29715938246,986849.058424234,POINT (986849.058424234 210795.29715938246)
W 27 St & 7 Ave,211263.53477177408,985862.8827458962,POINT (985862.8827458962 211263.53477177408)
W 29 St & 9 Ave,212548.58118266895,984695.2374283887,POINT (984695.2374283887 212548.58118266895)
W 30 St & 10 Ave,213473.68424593157,983575.3179639998,POINT (983575.3179639998 213473.68424593157)
W 30 St & 8 Ave,212395.59042201683,985577.7077942815,POINT (985577.7077942815 212395.59042201683)
W 31 St & 7 Ave,212214.70968906107,986577.3683415446,POINT (986577.3683415446 212214.70968906107)
W 33 St & 10 Ave,214165.5843088505,984491.8839485311,POINT (984491.8839485311 214165.5843088505)
W 34 St & 11 Ave,214711.2698498755,983613.8615046353,POINT (983613.8615046353 214711.2698498755)
W 34 St & Hudson Blvd E,214404.65947801914,984083.9452005941,POINT (984083.9452005941 214404.65947801914)
W 35 St & 8 Ave,213528.4920123076,986243.4967350172,POINT (986243.4967350172 213528.4920123076)
W 35 St & 9 Ave,214032.3403769811,985333.5023884501,POINT (985333.5023884501 214032.3403769811)
W 35 St & Dyer Ave,214261.88631064552,984886.4257427461,POINT (984886.4257427461 214261.88631064552)
W 36 St & 7 Ave,213305.2180049338,987148.2926671398,POINT (987148.2926671398 213305.2180049338)
W 36 St & 9 Ave,214206.52167038326,985588.7552181556,POINT (985588.7552181556 214206.52167038326)
W 37 St & 10 Ave,214895.1619530803,984810.1840434487,POINT (984810.1840434487 214895.1619530803)
W 37 St & 5 Ave,212626.4323865632,988654.8444098426,POINT (988654.8444098426 212626.4323865632)
W 37 St & Broadway,213357.11382971244,987485.0382907749,POINT (987485.0382907749 213357.11382971244)
W 4 St & 7 Ave S,206688.16242110266,983439.1915694729,POINT (983439.1915694729 206688.16242110266)
W 40 St & 7 Ave,214314.52861259476,987531.4128653997,POINT (987531.4128653997 214314.52861259476)
W 41 St & 8 Ave,214855.97220644902,987013.1303636808,POINT (987013.1303636808 214855.97220644902)
W 42 St & 6 Ave,214314.9888985402,988530.3883697448,POINT (988530.3883697448 214314.9888985402)
W 42 St & 8 Ave,215280.17792055855,986747.4350357869,POINT (986747.4350357869 215280.17792055855)
W 42 St & Dyer Ave,215795.60637520062,985967.6322840615,POINT (985967.6322840615 215795.60637520062)
W 43 St & 10 Ave,216174.61742579885,985759.8139140611,POINT (985759.8139140611 216174.61742579885)
W 43 St & 6 Ave,214232.39323749856,988815.0000014107,POINT (988815.0000014107 214232.39323749856)
W 44 St & 11 Ave,216867.18843575043,985067.3278142181,POINT (985067.3278142181 216867.18843575043)
W 44 St & 5 Ave,214394.41613284155,989557.0898151137,POINT (989557.0898151137 214394.41613284155)
W 45 St & 8 Ave,215938.3317022966,987363.2279899385,POINT (987363.2279899385 215938.3317022966)
W 46 St & 11 Ave,217429.54476645394,985114.3006866926,POINT (985114.3006866926 217429.54476645394)
W 47 St & 10 Ave,217148.75453030114,986185.680783632,POINT (986185.680783632 217148.75453030114)
W 47 St & 6 Ave,215728.35224518986,989020.5327174098,POINT (989020.5327174098 215728.35224518986)
W 47 St & 9 Ave,216675.64450217033,987141.211886596,POINT (987141.211886596 216675.64450217033)
W 48 St &  Rockefeller Plaza,215309.09492037658,989964.1323780037,POINT (989964.1323780037 215309.09492037658)
W 49 St & 8 Ave,217010.5051544535,987489.9340974966,POINT (987489.9340974966 217010.5051544535)
W 50 St & 10 Ave,217890.40254059868,986474.6750037739,POINT (986474.6750037739 217890.40254059868)
W 50 St & 9 Ave,217425.29004579657,987246.1026896532,POINT (987246.1026896532 217425.29004579657)
W 51 St & 6 Ave,216442.63291941423,989834.7732270097,POINT (989834.7732270097 216442.63291941423)
W 51 St & Rockefeller Plaza,215881.68597059732,990090.4506803678,POINT (990090.4506803678 215881.68597059732)
W 52 St & 11 Ave,218814.9499668966,985931.6317646222,POINT (985931.6317646222 218814.9499668966)
W 52 St & 5 Ave,216204.1489799621,990700.2730874142,POINT (990700.2730874142 216204.1489799621)
W 52 St & 6 Ave,216661.388597995,989598.9637843854,POINT (989598.9637843854 216661.388597995)
W 53 St & 10 Ave,218605.37827633077,986848.9720387784,POINT (986848.9720387784 218605.37827633077)
W 54 St & 11 Ave,219175.6232513583,986330.5540362161,POINT (986330.5540362161 219175.6232513583)
W 54 St & 6 Ave,216790.31679044836,990584.797778024,POINT (990584.797778024 216790.31679044836)
W 54 St & 9 Ave,218308.13056945935,987888.3342845152,POINT (987888.3342845152 218308.13056945935)
W 55 St & 6 Ave,217328.01166984867,990224.1013493277,POINT (990224.1013493277 217328.01166984867)
W 56 St & 10 Ave,219199.83791299147,987338.8036021901,POINT (987338.8036021901 219199.83791299147)
W 56 St & 6 Ave,217514.61361953642,990528.8331253288,POINT (990528.8331253288 217514.61361953642)
W 56 St & 8 Ave,218336.98887693632,988921.5817788037,POINT (988921.5817788037 218336.98887693632)
W 59 St & 10 Ave,219995.8652941263,987563.2524883818,POINT (987563.2524883818 219995.8652941263)
W 63 St & Broadway,220386.3734378337,989048.7066142702,POINT (989048.7066142702 220386.3734378337)
W 64 St & Thelonious Monk Circle,221652.42925121213,987309.9973508685,POINT (987309.9973508685 221652.42925121213)
W 67 St & Broadway,221572.37180102535,989074.5556751274,POINT (989074.5556751274 221572.37180102535)
W 70 St & Amsterdam Ave,222534.68254791686,989030.5518910142,POINT (989030.5518910142 222534.68254791686)
W 74 St & Columbus Ave,222992.46875392096,990423.2849006583,POINT (990423.2849006583 222992.46875392096)
W 76 St & Columbus Ave,223519.91477458595,990540.6995972091,POINT (990540.6995972091 223519.91477458595)
W 78 St & Broadway,224651.10972538672,989604.2674189042,POINT (989604.2674189042 224651.10972538672)
W 82 St & Central Park West,224496.79023432676,992109.5570037062,POINT (992109.5570037062 224496.79023432676)
W 84 St & Amsterdam Ave,225653.8664912101,991140.0536937012,POINT (991140.0536937012 225653.8664912101)
W 84 St & Columbus Ave,225336.59574520017,991720.2354648621,POINT (991720.2354648621 225336.59574520017)
W 87 St & Amsterdam Ave,226505.79559904718,991181.2401905262,POINT (991181.2401905262 226505.79559904718)
W 87 St & West End Ave,227083.86985977576,990362.9908933712,POINT (990362.9908933712 227083.86985977576)
W 89 St & Columbus Ave,226448.7534362736,992442.2623196373,POINT (992442.2623196373 226448.7534362736)
W 92 St & Broadway,227913.74776577338,991393.3481273708,POINT (991393.3481273708 227913.74776577338)
W 95 St & Broadway,228393.60005328694,992004.6819427859,POINT (992004.6819427859 228393.60005328694)
W Broadway & Spring St,203394.37257134763,983790.2268037074,POINT (983790.2268037074 203394.37257134763)
W Broadway & W Houston St,203838.5074055013,984177.0843230148,POINT (984177.0843230148 203838.5074055013)
W Broadway & Watts St,202768.92557378305,983379.5838719199,POINT (983379.5838719199 202768.92557378305)
W Burnside Ave & University Ave,250292.24156220385,1008422.2003685839,POINT (1008422.2003685839 250292.24156220385)
W Fordham Rd & Loring Pl N,253662.39309950976,1009905.8886571133,POINT (1009905.8886571133 253662.39309950976)
W Mosholu Pkwy S & Sedgwick Ave,260666.29015888102,1015513.8288460113,POINT (1015513.8288460113 260666.29015888102)
W Tremont Ave & Grand Ave,249049.48120022964,1008349.9936046402,POINT (1008349.9936046402 249049.48120022964)
W Tremont Ave & Matthewson Rd,250346.4076333233,1006150.6701567095,POINT (1006150.6701567095 250346.4076333233)
W Tremont Ave & Montgomery Ave,249620.31992534088,1007379.0116883442,POINT (1007379.0116883442 249620.31992534088)
Wadsworth Ave & W 175 St,247523.29368509515,1001501.0808987389,POINT (1001501.0808987389 247523.29368509515)
Wadsworth Ave & W 179 St,248293.0792054689,1002001.465889747,POINT (1002001.465889747 248293.0792054689)
Wakeman Pl & Ridge Blvd,172226.83736294546,976846.755103443,POINT (976846.755103443 172226.83736294546)
Waldron St & 108 St,208645.34285022135,1025091.6426332614,POINT (1025091.6426332614 208645.34285022135)
Wales Ave & E 147 St,234885.48133704104,1009787.6368363206,POINT (1009787.6368363206 234885.48133704104)
Walker St & Baxter St,200619.3500004933,984333.8839487458,POINT (984333.8839487458 200619.3500004933)
Wallabout St & Kent Ave,193981.87042905876,995165.7226541128,POINT (995165.7226541128 193981.87042905876)
Walnut Ave & E 136 St,231380.33516647515,1009328.5785874758,POINT (1009328.5785874758 231380.33516647515)
Walton Ave & E 151 St,238308.6441164297,1004271.4193158983,POINT (1004271.4193158983 238308.6441164297)
Walton Ave & E 153 St,238856.52763960516,1004464.0471328208,POINT (1004464.0471328208 238856.52763960516)
Walton Ave & E 168 St,244040.8326922456,1006835.469039882,POINT (1006835.469039882 244040.8326922456)
Walton Ave & E 171 St,245638.49716580712,1007708.7666495267,POINT (1007708.7666495267 245638.49716580712)
Walton Ave & E 176 St,248411.37761480105,1009253.2493494254,POINT (1009253.2493494254 248411.37761480105)
Walton Ave & E 183 St,252086.88029165028,1011183.7898955344,POINT (1011183.7898955344 252086.88029165028)
Wards Meadow Comfort Station,224547.48089086264,1003439.754964953,POINT (1003439.754964953 224547.48089086264)
Warren St & Court St,189376.75573954594,985970.1112675191,POINT (985970.1112675191 189376.75573954594)
Warren St & Roosevelt Ave,212258.40941405887,1020131.5293976996,POINT (1020131.5293976996 212258.40941405887)
Warren St & Smith St,188970.34352091694,986685.464904748,POINT (986685.464904748 188970.34352091694)
Warren St & W Broadway,199675.83639970273,981725.511904477,POINT (981725.511904477 199675.83639970273)
Washington Ave & E 163 St,239503.7518049477,1008906.9732042155,POINT (1008906.9732042155 239503.7518049477)
Washington Ave & E 167 St,241644.43798796413,1009815.7972768703,POINT (1009815.7972768703 241644.43798796413)
Washington Ave & E 174 St,246520.4695957907,1011854.42989364,POINT (1011854.42989364 246520.4695957907)
Washington Ave & Empire Blvd,180892.24056228195,995189.0301933618,POINT (995189.0301933618 180892.24056228195)
Washington Ave & Greene Ave,189365.34008702927,993786.941185353,POINT (993786.941185353 189365.34008702927)
Washington Ave & Park Ave,192873.46271783815,993292.6522211755,POINT (993292.6522211755 192873.46271783815)
Washington Park,191312.65561631724,991535.0682826602,POINT (991535.0682826602 191312.65561631724)
Washington Pl & 6 Ave,206057.69619270007,984169.9831878304,POINT (984169.9831878304 206057.69619270007)
Washington Pl & Broadway,205006.84308032904,985964.4132894984,POINT (985964.4132894984 205006.84308032904)
Washington Square E,205342.53342831475,985350.2512391448,POINT (985350.2512391448 205342.53342831475)
Washington St & Gansevoort St,208473.68298796905,982024.5481345578,POINT (982024.5481345578 208473.68298796905)
Washington St & Laight St,202412.28208734782,981383.8547860481,POINT (981383.8547860481 202412.28208734782)
Water St & Fletcher St,196497.80421885054,982940.3899131041,POINT (982940.3899131041 196497.80421885054)
Water St & Gouverneur Ln,196121.96419535394,982058.2456806507,POINT (982058.2456806507 196121.96419535394)
Waterbury St & Stagg St,198057.3569356713,1001613.706849866,POINT (1001613.706849866 198057.3569356713)
Waterloo Pl & Crotona Park East,245040.5053013783,1015083.9112269405,POINT (1015083.9112269405 245040.5053013783)
Watts St & Greenwich St,203069.80321295842,981572.4711610058,POINT (981572.4711610058 203069.80321295842)
Webb Ave & W 190 St,254792.89397268882,1010707.5319361284,POINT (1010707.5319361284 254792.89397268882)
Webster Ave & E 166 St,241307.8403071453,1008808.5241166365,POINT (1008808.5241166365 241307.8403071453)
Webster Ave & Ford St,250904.22398327198,1013038.9355092011,POINT (1013038.9355092011 250904.22398327198)
West Drive & Prospect Park West,180120.41723209183,989950.7373480302,POINT (989950.7373480302 180120.41723209183)
West End Ave & W 107 St,231501.70416911494,993080.2087337067,POINT (993080.2087337067 231501.70416911494)
West End Ave & W 60 St,220672.35966798375,987005.8759548694,POINT (987005.8759548694 220672.35966798375)
West End Ave & W 94 St,228638.60867933856,991475.8522597186,POINT (991475.8522597186 228638.60867933856)
West Farms Rd & Boone Ave,241817.0173850172,1015768.8244609898,POINT (1015768.8244609898 241817.0173850172)
West St & Chambers St,200703.77863010258,980623.50511555,POINT (980623.50511555 200703.77863010258)
West St & Liberty St,198475.23895606943,980133.8676418876,POINT (980133.8676418876 198475.23895606943)
West Thames St,197347.0125993136,979499.4919061274,POINT (979499.4919061274 197347.0125993136)
Westchester Ave & E 156 St,237229.06455047103,1010463.6018461026,POINT (1010463.6018461026 237229.06455047103)
Westchester Ave & Jackson Ave,236619.1512661485,1009653.9551673937,POINT (1009653.9551673937 236619.1512661485)
Westchester Ave & Longwood Ave,237957.12036861436,1011641.4003937605,POINT (1011641.4003937605 237957.12036861436)
Westchester Ave & Southern Blvd,239856.45152100333,1014238.8364810921,POINT (1014238.8364810921 239856.45152100333)
White St & Johnson Ave,196925.7764984892,1002046.7170824152,POINT (1002046.7170824152 196925.7764984892)
White St & Moore St,195954.61632910557,1002244.2870433324,POINT (1002244.2870433324 195954.61632910557)
Whitehall St & Bridge St,195651.98886762303,980594.6997268028,POINT (980594.6997268028 195651.98886762303)
Whitney Ave & Ketcham Pl,209821.19530314874,1018020.2990995087,POINT (1018020.2990995087 209821.19530314874)
Wilkins Ave & Crotona Park E,243597.27367156727,1013314.8153463498,POINT (1013314.8153463498 243597.27367156727)
William St & Pine St,196879.1360244627,981753.8799176353,POINT (981753.8799176353 196879.1360244627)
Willis Ave & Bruckner Blvd,232808.91106786224,1004981.249602534,POINT (1004981.249602534 232808.91106786224)
Willis Ave & E 137 St,233791.90514387388,1005377.7057052649,POINT (1005377.7057052649 233791.90514387388)
Willis Ave & E 141 St,234704.5191289971,1005937.9686077973,POINT (1005937.9686077973 234704.5191289971)
Willis Ave & E 143 St,235241.5842650371,1006304.0390650084,POINT (1006304.0390650084 235241.5842650371)
Willoughby Ave & Hall St,191363.51452238232,993838.4180014925,POINT (993838.4180014925 191363.51452238232)
Willoughby Ave & Myrtle Ave,193427.76749861418,1003388.6045978611,POINT (1003388.6045978611 193427.76749861418)
Willoughby Ave & Onderdonk Ave,197886.8329154768,1007186.0497485001,POINT (1007186.0497485001 197886.8329154768)
